"";"Met";"Gene";"Ev";"NrComponents";"Pv_wilcox";"Pv_adj";"Pathway";"Reference";"logFC";"P.Value";"adj.P.Val";"p_value_COX";"coef_COX";"oneTail"
"126";"cg00395501";"RPL5";"RPL5_10_AF";2;0,0058165606684238;0,0471416339623411;NA;NA;-0,0794074543463282;0,275902741909087;0,423530677454886;0,0902591119368074;-0,271480399000501;0,954870444031596
"127";"cg00396484";"ST3GAL4";"ST3GAL4_10_AL";2;0,194002693778369;0,453381495748753;NA;NA;-0,523246273114283;0,000290325124395033;0,00117311808238468;0,508184437325341;0,0962652870087657;0,25409221866267
"128";"cg00398268";"RPL17";"RPL17_19_C";2;0,795563680493309;0,913858450796531;NA;NA;-0,0703272577354748;0,451696482791292;0,590667260218626;0,372050013862261;-0,12884964584123;0,81397499306887
"129";"cg00399591";"RPS15A";"RPS15A_18_C";2;0,0455627116744676;0,193045500771909;NA;NA;0,128329043957085;0,0906482079329462;0,180648204352596;0,661099660269507;0,0624542726219557;0,330549830134753
"130";"cg00401471";"SPINT2";"SPINT2_19_C";2;0,00722969700061297;0,0554107802544789;NA;NA;0,564770275370567;1,67064240978669e-06;1,05599248937603e-05;0,00384193106099314;0,619117680093445;0,00192096553049657
"131";"cg00404641";"NUDT16";"NUDT16_3_RI";2;0,228384505410038;0,495064856921757;NA;NA;0,247906464859509;0,0122783866571756;0,0331168066294869;0,165462109449556;0,192902606890444;0,0827310547247779
"132";"cg00406023";"OAF";"OAF_2_C";2;0,837034751342993;0,933719760080526;NA;NA;0,649233219708589;1,63414228512719e-06;1,03486563410994e-05;0,353045441947359;0,173063834432006;0,176522720973679
"133";"cg00414398";"HSP90B1";"HSP90B1_4_C";2;0,380298018685941;0,647780711610548;NA;NA;1,28311245254736;4,15258888633984e-37;1,38925893604101e-34;0,645427392319298;0,0720399158186688;0,322713696159649
"134";"cg00416689";"NGFRAP1";"NGFRAP1_9_C";2;0,624629523558535;0,822400659969797;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,070138771861927;0,255228399204053;0,0350693859309635
"135";"cg00416689";"NGFRAP1";"NGFRAP1_2_C";2;0,562130489715581;0,779746143116064;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,070138771861927;0,255228399204053;0,0350693859309635
"136";"cg00416689";"NGFRAP1";"NGFRAP1_5_C";2;0,5663422113489;0,783649151621223;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,070138771861927;0,255228399204053;0,0350693859309635
"137";"cg00436254";"BIN1";"BIN1_4_C";2;0,341052472451104;0,609918992144152;"Proliferation";"Karni R, de Stanchina E, Lowe SW, Sinha R, Mu D, Krainer AR. The gene encoding the splicing factor SF2/ASF is a proto-oncogene. Nat Struct Mol Biol. 2007 Mar;14(3):185-93.";-0,307160026308194;0,124618160615393;0,233185874908208;0,545331651635162;-0,111936590781878;0,727334174182419
"138";"cg00436254";"BIN1";"BIN1_5_C";2;0,327088599889013;0,59865786687092;"Proliferation";"Karni R, de Stanchina E, Lowe SW, Sinha R, Mu D, Krainer AR. The gene encoding the splicing factor SF2/ASF is a proto-oncogene. Nat Struct Mol Biol. 2007 Mar;14(3):185-93.";-0,307160026308194;0,124618160615393;0,233185874908208;0,545331651635162;-0,111936590781878;0,727334174182419
"139";"cg00436254";"BIN1";"BIN1_6_AF";2;0,601282523561989;0,807740344019343;"Proliferation";"Karni R, de Stanchina E, Lowe SW, Sinha R, Mu D, Krainer AR. The gene encoding the splicing factor SF2/ASF is a proto-oncogene. Nat Struct Mol Biol. 2007 Mar;14(3):185-93.";-0,307160026308194;0,124618160615393;0,233185874908208;0,545331651635162;-0,111936590781878;0,727334174182419
"140";"cg00436254";"BIN1";"BIN1_8_C";2;0,337780929435352;0,606424600269381;"Proliferation";"Karni R, de Stanchina E, Lowe SW, Sinha R, Mu D, Krainer AR. The gene encoding the splicing factor SF2/ASF is a proto-oncogene. Nat Struct Mol Biol. 2007 Mar;14(3):185-93.";-0,307160026308194;0,124618160615393;0,233185874908208;0,545331651635162;-0,111936590781878;0,727334174182419
"141";"cg00436254";"BIN1";"BIN1_7_CE";2;0,183701439035789;0,441944727473996;"Proliferation";"Karni R, de Stanchina E, Lowe SW, Sinha R, Mu D, Krainer AR. The gene encoding the splicing factor SF2/ASF is a proto-oncogene. Nat Struct Mol Biol. 2007 Mar;14(3):185-93.";-0,307160026308194;0,124618160615393;0,233185874908208;0,545331651635162;-0,111936590781878;0,727334174182419
"142";"cg00445591";"EEFSEC";"EEFSEC_4_C";2;0,73058542911497;0,880508486440244;NA;NA;0,691812838308645;2,15955268931591e-15;4,8255121095003e-14;0,276676389316567;-0,228886645242196;0,861661805341717
"143";"cg00445591";"EEFSEC";"EEFSEC_6_CE";2;0,73058542911497;0,880508486440244;NA;NA;0,691812838308645;2,15955268931591e-15;4,8255121095003e-14;0,276676389316567;-0,228886645242196;0,861661805341717
"144";"cg00446235";"TSTD1";"TSTD1_8_C";2;0,871488100180331;0,948310855069922;NA;NA;-0,242114075068274;0,150437793271836;0,270185136850559;0,289445463456074;0,187929577021758;0,144722731728037
"145";"cg00446235";"TSTD1";"TSTD1_10_C";2;0,402361125079871;0,66364542414626;NA;NA;-0,242114075068274;0,150437793271836;0,270185136850559;0,289445463456074;0,187929577021758;0,144722731728037
"146";"cg00446235";"TSTD1";"TSTD1_11_C";2;0,969184387895892;0,987859565907344;NA;NA;-0,242114075068274;0,150437793271836;0,270185136850559;0,289445463456074;0,187929577021758;0,144722731728037
"147";"cg00466898";"OPTN";"OPTN_21_C";2;0,746207070616863;0,888560155964374;NA;NA;0,345562542333674;0,00186705216542126;0,00623696567688637;0,338256608373262;0,130473511355735;0,169128304186631
"148";"cg00466898";"OPTN";"OPTN_20_C";2;0,662957429705581;0,848222651359365;NA;NA;0,345562542333674;0,00186705216542126;0,00623696567688637;0,338256608373262;0,130473511355735;0,169128304186631
"149";"cg00467326";"TIMM13";"TIMM13_2_A5";2;0,163042737529912;0,413001024598812;NA;NA;0,293762894809637;0,00329497926284621;0,0103622006898151;0,00168261367540076;0,454713716178262;0,000841306837700381
"150";"cg00481884";"ACP5";"ACP5_24_C";2;0,677043042865298;0,853255715500365;NA;NA;1,58307580687433;2,71469000559333e-27;2,8391250189758e-25;0,932698056809721;0,0165299578073088;0,466349028404861
"151";"cg00487737";"ACP5";"ACP5_24_C";2;0,181436244480695;0,439517993901296;NA;NA;1,58307580687433;2,71469000559333e-27;2,8391250189758e-25;0,595941630139703;0,0997306906994862;0,297970815069852
"152";"cg00492691";"ATP5H";"ATP5H_7_C";2;3,27810763012792e-07;1,04243822638068e-05;NA;NA;0,119623953243719;0,0685310957746855;0,143602739758471;0,260918071281359;0,213855417502021;0,130459035640679
"153";"cg00495352";"RFXANK";"RFXANK_9_C";2;0,624879876369138;0,822482618730902;NA;NA;0,639561715285594;3,25078174886801e-11;4,26816647920541e-10;0,801736366312827;0,0367265140931162;0,400868183156414
"154";"cg00521993";"PPP3CB";"PPP3CB_9_C";2;0,000887844143761062;0,0110443770088058;NA;NA;-0,0171817782533707;0,845767541251958;0,890688829442975;0,0471084164856503;0,284565391023418;0,0235542082428251
"155";"cg00521993";"PPP3CB";"PPP3CB_3_C";2;0,205547925445878;0,465919286683307;NA;NA;-0,0171817782533707;0,845767541251958;0,890688829442975;0,0471084164856503;0,284565391023418;0,0235542082428251
"156";"cg00521993";"PPP3CB";"PPP3CB_10_AL";2;8,23952083423263e-08;3,11924717295949e-06;NA;NA;-0,0171817782533707;0,845767541251958;0,890688829442975;0,0471084164856503;0,284565391023418;0,0235542082428251
"157";"cg00527440";"THAP4";"THAP4_5_C";2;0,409288524584088;0,669924998952587;NA;NA;0,0141983978319244;0,867611310523833;0,908039256411562;0,544080345561755;0,109677318396688;0,272040172780878
"158";"cg00533182";"PPP1R16A";"PPP1R16A_14_AF";2;6,52906991325772e-18;1,96885228935996e-15;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,0190726292773966;0,319684024814226;0,00953631463869828
"159";"cg00533182";"PPP1R16A";"PPP1R16A_7_RI";2;0,132765004490788;0,369582757478511;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,0190726292773966;0,319684024814226;0,00953631463869828
"160";"cg00533182";"PPP1R16A";"PPP1R16A_9_RI";2;0,112136301870295;0,334002711122523;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,0190726292773966;0,319684024814226;0,00953631463869828
"161";"cg00533182";"PPP1R16A";"PPP1R16A_10_RI";2;0,457472889589363;0,705200144448966;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,0190726292773966;0,319684024814226;0,00953631463869828
"162";"cg00533182";"PPP1R16A";"PPP1R16A_12_RI";2;0,0995264771173849;0,310399087871445;NA;NA;0,0382908183926619;0,726820135582099;0,802082418902872;0,0190726292773966;0,319684024814226;0,00953631463869828
"163";"cg00541544";"SUN2";"SUN2_30_C";2;0,0299104856390849;0,146372242257301;NA;NA;0,204462319180267;0,108706819416918;0,208859750070503;0,426774861600557;0,108658363592249;0,213387430800278
"164";"cg00545886";"BLCAP";"BLCAP_18_C";2;0,535016627224976;0,76213070615449;NA;NA;0,556052090891976;7,33664584838182e-08;5,82563929586825e-07;0,553763731474585;0,106268380396093;0,276881865737292
"165";"cg00547768";"NUCKS1";"NUCKS1_2_AF";2;0,552948030430806;0,775297502984992;NA;NA;0,923975357776003;1,004907995378e-16;2,66423812399823e-15;0,358423806072124;-0,155500962136534;0,820788096963938
"166";"cg00565688";"WRAP73";"WRAP73_24_AL";2;0,0999617929533702;0,311513267860914;NA;NA;0,886727831704633;9,57605835564525e-22;4,76082625342974e-20;0,023626363119235;0,330900950723082;0,0118131815596175
"167";"cg00565688";"WRAP73";"WRAP73_10_AF";2;3,31646915813732e-07;1,05081604304025e-05;NA;NA;0,886727831704633;9,57605835564525e-22;4,76082625342974e-20;0,023626363119235;0,330900950723082;0,0118131815596175
"168";"cg00573352";"CCNY";"CCNY_14_C";2;0,0967201795080542;0,306123043719846;NA;NA;0,0599616764595958;0,593010938793628;0,703219183528697;0,273885416128216;0,204162929895726;0,136942708064108
"169";"cg00581541";"PUM1";"PUM1_9_C";2;0,294427012250705;0,568142434130116;NA;NA;0,358580733758796;0,000423972895929003;0,00165090699891228;0,462374486205351;-0,109679751012329;0,768812756897324
"170";"cg00582337";"RAB5C";"RAB5C_3_AL";2;0,050976979390519;0,207249504774564;NA;NA;0,677973494088169;1,46358597865581e-14;2,95518457324188e-13;0,0267983786474339;0,314630221200644;0,0133991893237169
"171";"cg00585551";"RAB40C";"RAB40C_5_AF";2;0,884957200955488;0,955426015105647;NA;NA;0,536108078859078;3,02165871596439e-08;2,56193673881976e-07;0,522009584903924;0,145709103791583;0,261004792451962
"172";"cg00605408";"TP53I3";"TP53I3_9_C";2;0,309641998573506;0,583008887110236;NA;NA;-0,278426535643521;0,0263114611910601;0,0640379510033542;0,279138774853899;0,250820089975429;0,13956938742695
"173";"cg00608605";"DDAH2";"DDAH2_3_A3";2;0,140269216364185;0,381066883226095;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,699149689076547;0,0623802459145515;0,349574844538273
"174";"cg00608605";"DDAH2";"DDAH2_5_C";2;2,30017372643402e-11;1,91390517529224e-09;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,699149689076547;0,0623802459145515;0,349574844538273
"175";"cg00608605";"DDAH2";"DDAH2_13_RI";2;7,08663712975512e-13;8,98154227532008e-11;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,699149689076547;0,0623802459145515;0,349574844538273
"176";"cg00608965";"DCN";"DCN_5_AL";2;0,328881321912667;0,599914478787749;NA;NA;-0,0878648722776475;0,719830537450984;0,796386428019784;0,0209196869141966;-0,328495464616685;0,989540156542902
"177";"cg00612595";"YBEY";"YBEY_10_C";2;0,00124893428616301;0,0145625737766606;NA;NA;0,20941459732521;0,0541664614823097;0,118100165938133;0,388620595038541;-0,129238597150409;0,80568970248073
"178";"cg00622170";"NOP14";"NOP14_7_C";2;0,871181273034258;0,948310855069922;NA;NA;0,327086236686936;4,14473622092726e-05;0,000199697928964059;0,747897254524972;0,0483924097360358;0,373948627262486
"179";"cg00622170";"NOP14";"NOP14_3_C";2;0,852975180729497;0,941471538783604;NA;NA;0,327086236686936;4,14473622092726e-05;0,000199697928964059;0,747897254524972;0,0483924097360358;0,373948627262486
"180";"cg00624212";"CCDC12";"CCDC12_16_C";2;0,0407063321653526;0,179821176632965;NA;NA;-0,240386812886608;0,00260086462306737;0,00838887591271021;0,0344484076469338;0,357098441199418;0,0172242038234669
"181";"cg00624212";"CCDC12";"CCDC12_15_AF";2;0,000378721411893291;0,00555691064934032;NA;NA;-0,240386812886608;0,00260086462306737;0,00838887591271021;0,0344484076469338;0,357098441199418;0,0172242038234669
"182";"cg00632811";"PWP1";"PWP1_2_AF";2;0,904242637076876;0,963059261008881;NA;NA;0,756150476072954;5,92464935804255e-22;3,03263919887497e-20;0,591830389102419;0,0773792569897904;0,295915194551209
"183";"cg00632811";"PWP1";"PWP1_3_AF";2;0,86323317809936;0,945220196505582;NA;NA;0,756150476072954;5,92464935804255e-22;3,03263919887497e-20;0,591830389102419;0,0773792569897904;0,295915194551209
"184";"cg00640314";"SNHG6";"SNHG6_4_C";2;0,113070115196266;0,334958725403572;NA;NA;0,843338399717373;2,92944014872133e-12;4,40499922437724e-11;0,598166576595481;0,0769716500923023;0,299083288297741
"185";"cg00640314";"SNHG6";"SNHG6_7_C";2;0,917855064873542;0,967091673543627;NA;NA;0,843338399717373;2,92944014872133e-12;4,40499922437724e-11;0,598166576595481;0,0769716500923023;0,299083288297741
"186";"cg00640314";"SNHG6";"SNHG6_5_AL";2;0,258820844146518;0,530315904887841;NA;NA;0,843338399717373;2,92944014872133e-12;4,40499922437724e-11;0,598166576595481;0,0769716500923023;0,299083288297741
"187";"cg00640314";"SNHG6";"SNHG6_6_AF";2;0,723155963557723;0,876240370460944;NA;NA;0,843338399717373;2,92944014872133e-12;4,40499922437724e-11;0,598166576595481;0,0769716500923023;0,299083288297741
"188";"cg00644351";"RGS10";"RGS10_5_AF";2;0,898932068678391;0,961136892825159;NA;NA;0,57874655581199;2,9485674959095e-08;2,50593061259374e-07;0,399987039220056;0,169873899193198;0,199993519610028
"189";"cg00645049";"ATP6AP1";"ATP6AP1_20_C";2;0,48642991647329;0,726031584661189;NA;NA;0,491359013464505;2,21672582905346e-09;2,22495633768446e-08;0,0153141668376551;0,353542988640775;0,00765708341882753
"190";"cg00657529";"DDAH2";"DDAH2_5_C";2;0,137840676151005;0,377046203609802;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,907846887921419;0,0191501140211861;0,45392344396071
"191";"cg00657529";"DDAH2";"DDAH2_3_A3";2;0,885934836608805;0,955731386472592;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,907846887921419;0,0191501140211861;0,45392344396071
"192";"cg00657529";"DDAH2";"DDAH2_13_RI";2;0,15199860309901;0,400146949013112;NA;NA;-0,562230683209388;7,27798739798123e-06;4,05811463073071e-05;0,907846887921419;0,0191501140211861;0,45392344396071
"193";"cg00660167";"CSNK1D";"CSNK1D_46_C";2;0,511417377704835;0,744274416380227;NA;NA;0,473998911576183;1,28033497486354e-10;1,53919801603905e-09;0,065562893453209;0,288512166541566;0,0327814467266045
"194";"cg00660167";"CSNK1D";"CSNK1D_42_C";2;0,574160498374882;0,789719024581369;NA;NA;0,473998911576183;1,28033497486354e-10;1,53919801603905e-09;0,065562893453209;0,288512166541566;0,0327814467266045
"195";"cg00660167";"CSNK1D";"CSNK1D_35_C";2;0,41466505300651;0,672802087692061;NA;NA;0,473998911576183;1,28033497486354e-10;1,53919801603905e-09;0,065562893453209;0,288512166541566;0,0327814467266045
"196";"cg00674428";"COL6A2";"COL6A2_10_AL";2;0,0671217833983834;0,245598324610403;NA;NA;2,18691840129258;2,28986889621483e-19;8,49116479739086e-18;0,428195319390112;-0,115621279414464;0,785902340304944
"197";"cg00679711";"NCBP3";"NCBP3_9_RI";2;0,827736997066595;0,930562458615145;NA;NA;0,65738580952352;7,83307848820393e-15;1,63391055726731e-13;0,0105570367739622;0,421641863257538;0,00527851838698111
"198";"cg00683895";"ZNF544";"ZNF544_22_C";2;0,00606024650304122;0,0484951047004639;NA;NA;0,569450833373772;8,81362404527962e-11;1,08674443176107e-09;0,981905786424588;0,00600789268652283;0,490952893212294
"199";"cg00688297";"C8orf82";"C8orf82_6_RI";2;7,431511314391e-05;0,00137687640771927;NA;NA;0,393384468854667;9,63963213683575e-05;0,000430470711219729;0,0137194412541182;0,340045046977138;0,00685972062705909
"200";"cg00688297";"C8orf82";"C8orf82_7_C";2;0,00130313925634816;0,0150684955326596;NA;NA;0,393384468854667;9,63963213683575e-05;0,000430470711219729;0,0137194412541182;0,340045046977138;0,00685972062705909
"201";"cg00715011";"SH3BGRL";"SH3BGRL_5_C";2;0,057036765915097;0,221781466397298;NA;NA;-0,0359481520690724;0,811404535520951;0,863025382038061;0,00725149096575462;0,376641283503101;0,00362574548287731
"202";"cg00725777";"NGFRAP1";"NGFRAP1_5_C";2;0,565906070853307;0,783293540616044;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,00487198719429271;0,388322639757605;0,00243599359714635
"203";"cg00725777";"NGFRAP1";"NGFRAP1_2_C";2;0,620538112965386;0,820348571108436;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,00487198719429271;0,388322639757605;0,00243599359714635
"204";"cg00725777";"NGFRAP1";"NGFRAP1_9_C";2;0,585467490480948;0,797425015004589;NA;NA;1,21590983676882;1,21263457595069e-19;4,65335070418998e-18;0,00487198719429271;0,388322639757605;0,00243599359714635
"205";"cg00726147";"TWISTNB";"TWISTNB_2_AF";2;0,742334877759165;0,886238414647854;NA;NA;0,504354017932214;3,1791843005925e-08;2,68684335154331e-07;0,558250010163676;-0,0988203020968427;0,720874994918162
"206";"cg00728029";"STK3";"STK3_18_C";2;0,39091068408359;0,655783325382157;NA;NA;1,21456313249337;2,17378371159871e-30;3,2662853318151e-28;0,972948017574343;0,00580246035843529;0,486474008787171
"207";"cg00731304";"RNF144B";"RNF144B_2_AL";2;0,966304295058563;0,987437054104024;NA;NA;0,0352819257199759;0,769481160514058;0,832580382515001;0,587985016556533;0,0766150699233092;0,293992508278267
"208";"cg00734567";"ZNHIT6";"ZNHIT6_2_RI";2;0,0109829227655673;0,0740521662181083;NA;NA;0,153227658801741;0,0825672294754478;0,167339715297418;0,0722474358949462;-0,3267131522593;0,963876282052527
"209";"cg00740874";"AP5Z1";"AP5Z1_5_RI";2;0,376449752906826;0,645500605719647;NA;NA;1,12348776380358;1,28241774498225e-32;2,57137497118063e-30;0,104497217469862;0,228814908202628;0,0522486087349309
"210";"cg00740874";"AP5Z1";"AP5Z1_3_C";2;0,495926848429976;0,733575090101997;NA;NA;1,12348776380358;1,28241774498225e-32;2,57137497118063e-30;0,104497217469862;0,228814908202628;0,0522486087349309
"211";"cg00753399";"MOB1A";"MOB1A_4_C";2;0,612042734971293;0,815372609080381;NA;NA;0,720236959355304;6,45297801904431e-11;8,11871246551442e-10;0,69741245228598;0,0538435555015489;0,34870622614299
"212";"cg00760646";"CXCL16";"CXCL16_9_AF";2;0,825573019310068;0,929586590819184;NA;NA;0,284156609335404;0,0267727204704702;0,0649886433479176;0,884823049171973;-0,0199044561394698;0,557588475414014
"213";"cg00763725";"TMLHE";"TMLHE_2_AL";2;0,0177169302332031;0,103427606735221;NA;NA;0,0681534700675625;0,414298739937674;0,559026804335983;0,0254659899040601;0,326523307696194;0,0127329949520301
"214";"cg00771653";"CHCHD10";"CHCHD10_3_AF";2;0,582909218280288;0,795620589021558;NA;NA;-0,694208678571208;2,68598380880654e-05;0,000133987201217952;0,372421341149298;-0,142486214708777;0,813789329425351
"215";"cg00773370";"LTBR";"LTBR_27_C";2;5,90218911301294e-36;5,73496042147757e-33;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,3349309546986;-0,151652774334989;0,8325345226507
"216";"cg00773370";"LTBR";"LTBR_8_AF";2;0,037004310369071;0,169336836304304;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,3349309546986;-0,151652774334989;0,8325345226507
"217";"cg00773370";"LTBR";"LTBR_7_AF";2;0,0374259015603895;0,170819159261798;NA;NA;0,658072224541931;2,34368464804206e-10;2,71597788144598e-09;0,3349309546986;-0,151652774334989;0,8325345226507
